window_id,row_idx,time_cluster,global_shannon_entropy,global_permutation_entropy,global_dispersion_entropy,global_shannon_entropy_diff,global_shannon_entropy_diff_abs,global_shannon_entropy_spike_score,global_shannon_entropy_spike,global_permutation_entropy_diff,global_permutation_entropy_diff_abs,global_permutation_entropy_spike_score,global_permutation_entropy_spike,global_dispersion_entropy_diff,global_dispersion_entropy_diff_abs,global_dispersion_entropy_spike_score,global_dispersion_entropy_spike
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::994,994,2022-02-09 12:03:00,0.2434312126077225,0.1615078400205407,0.0927225120086447,0.0780041786114557,0.0780041786114557,3.451493205657221,False,0.0432214782565487,0.0432214782565487,2.8864170312464004,False,0.0354371798949997,0.0354371798949997,3.3573032927840583,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::995,995,2022-02-09 12:04:00,0.1654270339962668,0.1267479578752036,0.0630384072676718,-0.0780041786114557,0.0780041786114557,3.451493205657221,False,-0.034759882145337,0.034759882145337,2.2911612369224863,False,-0.0296841047409728,0.0296841047409728,2.782886326490473,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::996,996,2022-02-09 12:05:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0151624435992691,0.0151624435992691,0.9899878359331572,False,-0.0103090880256614,0.0103090880256614,0.9560446544680978,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::997,997,2022-02-09 12:06:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,0.0067008474880574,0.0067008474880574,0.4616270143465691,False,0.0045560128716345,0.0045560128716345,0.4455637248700775,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::998,998,2022-02-09 12:07:00,0.2979517941963063,0.1931032573571137,0.1127655803776187,0.1325247602000395,0.1325247602000395,5.863894954784048,False,0.0748168955931217,0.0748168955931217,4.984197133215628,False,0.0554802482639738,0.0554802482639738,5.247134567236555,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::999,999,2022-02-09 12:08:00,0.2538652432351938,0.1611395798436868,0.0940824049101182,-0.0440865509611124,0.0440865509611124,1.950721535843384,False,-0.0319636775134268,0.0319636775134268,2.1055070208262383,False,-0.0186831754675005,0.0186831754675005,1.745624974768997,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1000,1000,2022-02-09 12:09:00,0.1654270339962668,0.12664714071995,0.0629698667587349,-0.088438209238927,0.088438209238927,3.913173418940664,False,-0.0344924391237367,0.0344924391237367,2.273404337459916,False,-0.0311125381513832,0.0311125381513832,2.9175712002219387,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1001,1001,2022-02-09 12:10:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0150616264440155,0.0150616264440155,0.9832940733543848,False,-0.0102405475167245,0.0102405475167245,0.9495820712462408,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1002,1002,2022-02-09 12:11:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1003,1003,2022-02-09 12:12:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1004,1004,2022-02-09 12:13:00,0.1796858386001258,0.1304617723664848,0.0685619587733986,0.014258804603859,0.014258804603859,0.6309170622275568,False,0.0188762580905502,0.0188762580905502,1.270014313780953,False,0.0158326395313882,0.0158326395313882,1.5088201754101531,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1005,1005,2022-02-09 12:14:00,0.1654270339962668,0.1267294468676732,0.0630258225802646,-0.014258804603859,0.014258804603859,0.6309170622275568,False,-0.0037323254988115,0.0037323254988115,0.2310842880270844,False,-0.0055361361931339,0.0055361361931339,0.506010084984282,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1006,1006,2022-02-09 12:15:00,0.1654270339962668,0.1158206981036102,0.0556088520121588,0.0,0.0,0.0,False,-0.010908748764063,0.010908748764063,0.7075634485579788,False,-0.0074169705681058,0.0074169705681058,0.6833511766002406,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1007,1007,2022-02-09 12:16:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,0.0024656636603817,0.0024656636603817,0.180431666703674,False,0.001676480101486,0.001676480101486,0.1740568385661206,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1008,1008,2022-02-09 12:17:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0067008474880574,0.0067008474880574,0.428179527977906,False,-0.0045560128716345,0.0045560128716345,0.4135957065222951,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1009,1009,2022-02-09 12:18:00,0.1654270339962668,0.1253796208467329,0.062108127826164,0.0,0.0,0.0,False,0.0137941065707983,0.0137941065707983,0.9325844827469644,False,0.0093788085841536,0.0093788085841536,0.9002980000832815,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1010,1010,2022-02-09 12:19:00,0.1654270339962668,0.1266690647910239,0.0629847718478191,0.0,0.0,0.0,False,0.001289443944291,0.001289443944291,0.1023364705024568,False,0.000876644021655,0.000876644021655,0.0986414774909691,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1011,1011,2022-02-09 12:20:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.0083827030270319,0.0083827030270319,0.5398464525341892,False,-0.0056994397341741,0.0056994397341741,0.5214077343563907,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1012,1012,2022-02-09 12:21:00,0.2056575717585708,0.1381632416356311,0.0768514856911824,0.040230537762304,0.040230537762304,1.7801024280785966,False,0.0198768798716391,0.0198768798716391,1.3364506719275977,False,0.0195661535775375,0.0195661535775375,1.8608476932597957,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1013,1013,2022-02-09 12:22:00,0.2104587966839439,0.1362092071611381,0.0755316732467895,0.004801224925373,0.004801224925373,0.2124424037755767,False,-0.0019540344744929,0.0019540344744929,0.1130145221940586,False,-0.0013198124443929,0.0013198124443929,0.108459154313311,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1014,1014,2022-02-09 12:23:00,0.1856560588798154,0.132915515705869,0.0707795138896034,-0.0248027378041284,0.0248027378041284,1.097460194268037,False,-0.003293691455269,0.003293691455269,0.2019611478328096,False,-0.004752159357186,0.004752159357186,0.4320900685603474,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1015,1015,2022-02-09 12:24:00,0.1654270339962668,0.12664714071995,0.0629698667587349,-0.0202290248835486,0.0202290248835486,0.8950846375861363,False,-0.006268374985919,0.006268374985919,0.3994654837869241,False,-0.0078096471308684,0.0078096471308684,0.7203760689666266,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1016,1016,2022-02-09 12:25:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0150616264440155,0.0150616264440155,0.9832940733543848,False,-0.0102405475167245,0.0102405475167245,0.9495820712462408,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1017,1017,2022-02-09 12:26:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1018,1018,2022-02-09 12:27:00,0.1654270339962668,0.1158206981036102,0.0556088520121588,0.0,0.0,0.0,False,0.0042351838276757,0.0042351838276757,0.2979190908272266,False,0.0028795327701484,0.0028795327701484,0.2874908954778482,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1019,1019,2022-02-09 12:28:00,0.1654270339962668,0.1271612875912929,0.0633194072354402,0.0,0.0,0.0,False,0.0113405894876827,0.0113405894876827,0.7696830321355239,False,0.0077105552232813,0.0077105552232813,0.7430008578968452,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1020,1020,2022-02-09 12:29:00,0.1654270339962668,0.1268450932658617,0.063104444542468,0.0,0.0,0.0,False,-0.0003161943254312,0.0003161943254312,0.0042700027497458,False,-0.0002149626929721,0.0002149626929721,0.0042845052342235,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1021,1021,2022-02-09 12:30:00,0.1654270339962668,0.1210401471277916,0.0591577117111232,0.0,0.0,0.0,False,-0.0058049461380701,0.0058049461380701,0.3686960907024865,False,-0.0039467328313447,0.0039467328313447,0.3561475925986991,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1022,1022,2022-02-09 12:31:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.009454632851857,0.009454632851857,0.6110173135888605,False,-0.0064283924691128,0.0064283924691128,0.5901396096723145,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1023,1023,2022-02-09 12:32:00,0.1654270339962668,0.1210401471277916,0.0591577117111232,0.0,0.0,0.0,False,0.009454632851857,0.009454632851857,0.6444647999575236,False,0.0064283924691128,0.0064283924691128,0.622107628020097,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1024,1024,2022-02-09 12:33:00,0.2671132653073503,0.1707871716877084,0.0988213380242043,0.1016862313110835,0.1016862313110835,4.499365838172547,False,0.0497470245599168,0.0497470245599168,3.3196811671133046,False,0.039663626313081,0.039663626313081,3.755808674976527,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1025,1025,2022-02-09 12:34:00,0.1654270339962668,0.1266002197733579,0.0629379675020095,-0.1016862313110835,0.1016862313110835,4.499365838172547,False,-0.0441869519143505,0.0441869519143505,2.9170722407445764,False,-0.0358833705221947,0.0358833705221947,3.367405928795064,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1026,1026,2022-02-09 12:35:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.0083138580093659,0.0083138580093659,0.5352754824266881,False,-0.0056526353883646,0.0056526353883646,0.5169946218098089,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1027,1027,2022-02-09 12:36:00,0.1654270339962668,0.123487693907597,0.0608218303845449,0.0,0.0,0.0,False,0.005201332143605,0.005201332143605,0.3620665806710005,False,0.0035364982709,0.0035364982709,0.3494352009454924,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1028,1028,2022-02-09 12:37:00,0.2453700701320564,0.1627399285374862,0.0938174325479857,0.0799430361357896,0.0799430361357896,3.537282886301241,False,0.0392522346298892,0.0392522346298892,2.622878803180773,False,0.0329956021634407,0.0329956021634407,3.127090539369037,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1029,1029,2022-02-09 12:38:00,0.1869409549523218,0.1333880969601054,0.0713303554787542,-0.0584291151797345,0.0584291151797345,2.5853447551821285,False,-0.0293518315773808,0.0293518315773808,1.9320933141585823,False,-0.0224870770692315,0.0224870770692315,2.104289231137002,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1030,1030,2022-02-09 12:39:00,0.1654270339962668,0.12664714071995,0.0629698667587349,-0.021513920956055,0.021513920956055,0.9519381311191132,False,-0.0067409562401554,0.0067409562401554,0.4308425515793867,False,-0.0083604887200192,0.0083604887200192,0.7723141077580168,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1031,1031,2022-02-09 12:40:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.008360778955958,0.008360778955958,0.5383908021921474,False,-0.00568453464509,0.00568453464509,0.5200023555500544,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1032,1032,2022-02-09 12:41:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0067008474880574,0.0067008474880574,0.428179527977906,False,-0.0045560128716345,0.0045560128716345,0.4135957065222951,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1033,1033,2022-02-09 12:42:00,0.2104587966839439,0.1362092071611381,0.0755316732467895,0.0450317626876771,0.0450317626876771,1.9925448318541732,False,0.0246236928852035,0.0246236928852035,1.6516156777114448,False,0.0228023540047791,0.0228023540047791,2.1659842454687794,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1034,1034,2022-02-09 12:43:00,0.1732405795161359,0.127779815295144,0.0655420391427718,-0.0372182171678079,0.0372182171678079,1.646814644651598,False,-0.008429391865994,0.008429391865994,0.542946361496159,False,-0.0099896341040176,0.0099896341040176,0.9259238166425104,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1035,1035,2022-02-09 12:44:00,0.1654270339962668,0.1267479578752036,0.0630384072676718,-0.0078135455198691,0.0078135455198691,0.3457301872025753,False,-0.0010318574199403,0.0010318574199403,0.0517865075448025,False,-0.0025036318750999,0.0025036318750999,0.2200797376626065,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1036,1036,2022-02-09 12:45:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.0084615961112116,0.0084615961112116,0.5450845647709195,False,-0.0057530751540269,0.0057530751540269,0.5264649387719116,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1037,1037,2022-02-09 12:46:00,0.1654270339962668,0.1199007836084681,0.0583830282767802,0.0,0.0,0.0,False,0.0016144218444761,0.0016144218444761,0.1239134025406065,False,0.0010976961631353,0.0010976961631353,0.1194841569931185,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1038,1038,2022-02-09 12:47:00,0.1912442056132138,0.1376577793738,0.0726878403008047,0.025817171616947,0.025817171616947,1.142346397479954,False,0.0177569957653318,0.0177569957653318,1.1957008078153548,False,0.0143048120240245,0.0143048120240245,1.364763579272691,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1039,1039,2022-02-09 12:48:00,0.2345699925502961,0.1528823879254988,0.0847729261910999,0.0433257869370823,0.0433257869370823,1.917059597383296,False,0.0152246085516988,0.0152246085516988,1.0275627689773212,False,0.0120850858902951,0.0120850858902951,1.1554688849166737,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1040,1040,2022-02-09 12:49:00,0.1654270339962668,0.1266900521219262,0.0629990400849844,-0.0691429585540293,0.0691429585540293,3.059405994863249,False,-0.0261923358035726,0.0261923358035726,1.7223183554692854,False,-0.0217738861061155,0.0217738861061155,2.037043509975872,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1041,1041,2022-02-09 12:50:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.0084036903579342,0.0084036903579342,0.5412399079423396,False,-0.0057137079713395,0.0057137079713395,0.5227530653371554,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1042,1042,2022-02-09 12:51:00,0.1654270339962668,0.1158206981036102,0.0556088520121588,0.0,0.0,0.0,False,-0.0024656636603817,0.0024656636603817,0.1469841803350109,False,-0.001676480101486,0.001676480101486,0.1420888202183381,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1043,1043,2022-02-09 12:52:00,0.223366960929477,0.1460022353318763,0.0827844609506716,0.0579399269332102,0.0579399269332102,2.5636993774700447,False,0.030181537228266,0.030181537228266,2.020629169399772,False,0.0271756089385127,0.0271756089385127,2.578331985484328,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1044,1044,2022-02-09 12:53:00,0.22457388759181,0.1516237908347193,0.086281733187489,0.0012069266623329,0.0012069266623329,0.0534035387452551,False,0.0056215555028429,0.0056215555028429,0.3899673421010959,False,0.0034972722368173,0.0034972722368173,0.3457366362039347,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1045,1045,2022-02-09 12:54:00,0.1654270339962668,0.1266900521219262,0.0629990400849844,-0.0591468535955432,0.0591468535955432,2.6171029162153,False,-0.024933738712793,0.024933738712793,1.63875370730186,False,-0.0232826931025046,0.0232826931025046,2.1793066902633127,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1046,1046,2022-02-09 12:55:00,0.1654270339962668,0.125124474528205,0.0619346601313972,0.0,0.0,0.0,False,-0.0015655775937212,0.0015655775937212,0.0872228984824542,False,-0.0010643799535871,0.0010643799535871,0.084374802518985,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1047,1047,2022-02-09 12:56:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0135389602522704,0.0135389602522704,0.8821965374377914,False,-0.0092053408893869,0.0092053408893869,0.8519739693404654,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1048,1048,2022-02-09 12:57:00,0.1654270339962668,0.1158206981036102,0.0556088520121588,0.0,0.0,0.0,False,0.0042351838276757,0.0042351838276757,0.2979190908272266,False,0.0028795327701484,0.0028795327701484,0.2874908954778482,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1049,1049,2022-02-09 12:58:00,0.1654270339962668,0.1271913574476632,0.0633398499298624,0.0,0.0,0.0,False,0.0113706593440529,0.0113706593440529,0.7716795225028013,False,0.0077309979177035,0.0077309979177035,0.7449283693208417,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1050,1050,2022-02-09 12:59:00,0.1654270339962668,0.1271913574476632,0.0633398499298624,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1051,1051,2022-02-09 13:00:00,0.1654270339962668,0.1199007836084681,0.0583830282767802,0.0,0.0,0.0,False,-0.007290573839195,0.007290573839195,0.4673344532585207,False,-0.0049568216530821,0.0049568216530821,0.4513873737616026,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1052,1052,2022-02-09 13:01:00,0.1654270339962668,0.125124474528205,0.0619346601313972,0.0,0.0,0.0,False,0.0052236909197368,0.0052236909197368,0.3635510932879419,False,0.003551631854617,0.003551631854617,0.3508621241728343,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1053,1053,2022-02-09 13:02:00,0.1654270339962668,0.1158206981036102,0.0556088520121588,0.0,0.0,0.0,False,-0.0093037764245947,0.0093037764245947,0.6010011897948963,False,-0.0063258081192384,0.0063258081192384,0.5804670830365085,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1054,1054,2022-02-09 13:03:00,0.3147995675462294,0.1962455962478056,0.1161349303433439,0.1493725335499626,0.1493725335499626,6.609367521546933,True,0.0804248981441953,0.0804248981441953,5.3565408828839445,False,0.060526078331185,0.060526078331185,5.722898421904118,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1055,1055,2022-02-09 13:04:00,0.1654270339962668,0.1271389580741501,0.0633042267221047,-0.1493725335499626,0.1493725335499626,6.609367521546933,True,-0.0691066381736554,0.0691066381736554,4.571616677528264,False,-0.0528307036212391,0.0528307036212391,4.965344902985046,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1056,1056,2022-02-09 13:05:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,0.0,0.0,0.0,False,-0.0088525963101581,0.0088525963101581,0.5710450522833432,False,-0.0060188946084598,0.0060188946084598,0.5515286620051685,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1057,1057,2022-02-09 13:06:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0067008474880574,0.0067008474880574,0.428179527977906,False,-0.0045560128716345,0.0045560128716345,0.4135957065222951,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1058,1058,2022-02-09 13:07:00,0.2502843507264701,0.1657761848239249,0.0956402979308225,0.0848573167302033,0.0848573167302033,3.7547277255937503,False,0.0541906705479903,0.0541906705479903,3.614717375518937,False,0.0429109786888121,0.0429109786888121,4.061996727915765,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1059,1059,2022-02-09 13:08:00,0.1989173555225543,0.1376033836640406,0.0754734482307018,-0.0513669952039158,0.0513669952039158,2.272863301650168,False,-0.0281728011598842,0.0281728011598842,1.853811501226881,False,-0.0201668497001207,0.0201668497001207,1.8855184239299685,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1060,1060,2022-02-09 13:09:00,0.1654270339962668,0.12664714071995,0.0629698667587349,-0.0334903215262875,0.0334903215262875,1.481864423943582,False,-0.0109562429440905,0.0109562429440905,0.710716828200345,False,-0.0125035814719668,0.0125035814719668,1.1629601960439908,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1061,1061,2022-02-09 13:10:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,-0.0150616264440155,0.0150616264440155,0.9832940733543848,False,-0.0102405475167245,0.0102405475167245,0.9495820712462408,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1062,1062,2022-02-09 13:11:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1063,1063,2022-02-09 13:12:00,0.1654270339962668,0.1115855142759345,0.0527293192420103,0.0,0.0,0.0,False,0.0,0.0,0.0167237431843315,False,0.0,0.0,0.0159840091738912,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1064,1064,2022-02-09 13:13:00,0.1654270339962668,0.1266242157612098,0.0629542812058215,0.0,0.0,0.0,False,0.0150387014852752,0.0150387014852752,1.0152194553693872,False,0.0102249619638111,0.0102249619638111,0.9800805508595716,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1065,1065,2022-02-09 13:14:00,0.17814429558807,0.1300946249527272,0.0680457352874575,0.0127172615918031,0.0127172615918031,0.5627075723380294,False,0.0034704091915174,0.0034704091915174,0.2471418215437331,False,0.005091454081636,0.005091454081636,0.496049684687384,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1066,1066,2022-02-09 13:15:00,0.1654270339962668,0.1182863617639919,0.0572853321136449,-0.0127172615918031,0.0127172615918031,0.5627075723380294,False,-0.0118082631887352,0.0118082631887352,0.7672867761978882,False,-0.0107604031738126,0.0107604031738126,0.9985984923290954,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1067,1067,2022-02-09 13:16:00,0.2316465259998336,0.1520362816868578,0.0869270163850687,0.0662194920035668,0.0662194920035668,2.9300497845229274,False,0.0337499199228658,0.0337499199228658,2.257552205838913,False,0.0296416842714238,0.0296416842714238,2.810854581500886,False
parquet_data\Magnet_CTF_2022_Windows_Laptop\agg_sum_Magnet_CTF_2022_Windows_Laptop_60s.parquet::1068,1068,2022-02-09 13:17:00,0.1654270339962668,0.1210401471277916,0.0591577117111232,-0.0662194920035668,0.0662194920035668,2.9300497845229274,False,-0.0309961345590662,0.0309961345590662,2.0412669338592955,False,-0.0277693046739455,0.0277693046739455,2.6023426600030843,False
